Mon alimentation 20210119
Repas,Aliments,Calories
Petit-déjeuner
",""Confiture Figue"",""49"""
",""Pain complet au son"",""275"""
",""Chocolat"",""59"""
",""Beurre"",""35"""
Déjeuner
",""Crème fraîche"",""180"""
",""Poulet"",""180"""
",""Pomme"",""93"""
",""Pâtes cuites"",""180"""
",""Tiramisu Framboise"",""158"""
Dîner
",""Lait"",""45"""
",""Fromage"",""115"""
",""Vinaigrette"",""50"""
",""Tarte aux Oignons"",""411"""
",""Yaourt 0% Fraise"",""59"""
",""Pain complet au son"",""74"""
",""Muesli (Fruits Secs et Noix)"",""215"""
Totaux quotidiens
",""Calories"",""2 178"""
",""Mat."",""50 g"""
",""Fibres"",""23 g"""
",""Gluc."",""242 g"""
",""Sodium"",""1 317 mg"""
",""Protéines"",""51 g"""
",""Eau"",""0 ml"""

Mon alimentation 20210120
Repas,Aliments,Calories
Petit-déjeuner
",""Beurre"",""35"""
",""Chocolat"",""59"""
",""Confiture Figue"",""49"""
",""Pain complet au son"",""263"""
Déjeuner
",""Cake Salé"",""386"""
",""Châtaignes rôties"",""205"""
Snack de l'après-midi
",""Clafoutis"",""203"""
Dîner
",""Vinaigrette"",""33"""
",""Yaourt 0% Fraise"",""59"""
",""pizza"",""640"""
",""Clafoutis"",""136"""
Totaux quotidiens
",""Calories"",""2 068"""
",""Mat."",""43 g"""
",""Fibres"",""18 g"""
",""Gluc."",""210 g"""
",""Sodium"",""1 689 mg"""
",""Protéines"",""40 g"""
",""Eau"",""0 ml"""

Mon alimentation 20210121
Repas,Aliments,Calories
Petit-déjeuner
",""Pain complet au son"",""272"""
",""Pomme"",""42"""
",""Chocolat"",""59"""
",""Beurre"",""35"""
",""Confiture Figue"",""49"""
Déjeuner
",""Châtaignes rôties"",""103"""
",""Clafoutis"",""203"""
",""Yaourt 0% Fraise"",""59"""
",""Vinaigrette"",""42"""
",""Cake Salé"",""428"""
Dîner
",""Carottes"",""60"""
",""Banane"",""105"""
",""Cake Salé"",""297"""
",""Thon, en boîte, conservé dans l'eau "",""96"""
",""Vinaigrette"",""42"""
",""Muesli (Fruits Secs et Noix)"",""209"""
",""Lait"",""41"""
Totaux quotidiens
",""Calories"",""2 142"""
",""Mat."",""62 g"""
",""Fibres"",""30 g"""
",""Gluc."",""317 g"""
",""Sodium"",""2 603 mg"""
",""Protéines"",""78 g"""
",""Eau"",""0 ml"""

Mon alimentation 20210122
Repas,Aliments,Calories
Petit-déjeuner
",""Pain complet au son"",""119"""
",""Pain de mie"",""213"""
",""Confiture Figue"",""49"""
",""Beurre"",""35"""
",""Chocolat"",""59"""
Déjeuner
",""Clafoutis"",""122"""
",""Lieu"",""90"""
",""Crème fraîche"",""60"""
",""Navet"",""7"""
",""Blé en grains entiers"",""148"""
",""Pain complet au son"",""79"""
",""Bavarois"",""73"""
",""Poulet"",""105"""
",""Panna Cotta"",""101"""
Dîner
",""Vinaigrette"",""33"""
",""Fromage"",""105"""
",""Wrap de Blé Complet"",""171"""
",""Yaourt 0% Fraise"",""59"""
",""Poulet"",""105"""
",""Gruyere"",""62"""
",""Carotte"",""38"""
",""Pain complet au son"",""113"""
",""Fajita"",""131"""
Totaux quotidiens
",""Calories"",""2 077"""
",""Mat."",""43 g"""
",""Fibres"",""23 g"""
",""Gluc."",""200 g"""
",""Sodium"",""1 817 mg"""
",""Protéines"",""51 g"""
",""Eau"",""0 ml"""

Mon alimentation 20210123
Repas,Aliments,Calories
Petit-déjeuner
",""Confiture Figue"",""49"""
",""Chocolat"",""64"""
",""Beurre"",""35"""
",""Chocolat"",""59"""
",""Pain complet au son"",""297"""
Déjeuner
",""Fromage"",""105"""
",""Jus d'Orange"",""61"""
",""Pain complet au son"",""124"""
",""Chou"",""84"""
",""Saucisses"",""396"""
Dîner
",""Comté"",""99"""
",""Wrap de Blé Complet"",""171"""
",""Mayonnaise"",""29"""
",""Crevettes"",""73"""
",""Yaourt 0% Fraise"",""59"""
",""Pain complet au son"",""68"""
",""Fajita"",""131"""
",""Pomme"",""52"""
",""Gruyere"",""62"""
Totaux quotidiens
",""Calories"",""2 018"""
",""Mat."",""33 g"""
",""Fibres"",""23 g"""
",""Gluc."",""207 g"""
",""Sodium"",""2 219 mg"""
",""Protéines"",""65 g"""
",""Eau"",""0 ml"""

Mon alimentation 20210124
Repas,Aliments,Calories
Petit-déjeuner
",""Pain complet au son"",""279"""
",""Beurre"",""35"""
",""Chocolat"",""59"""
",""Confiture Figue"",""49"""
Déjeuner
",""Poulet"",""60"""
",""Pomme"",""36"""
",""Mouton"",""133"""
",""Merguez"",""113"""
",""Paris Brest"",""276"""
",""royal"",""210"""
",""Carotte"",""15"""
",""Semoule Cuite"",""225"""
Dîner
",""Nutella"",""81"""
",""Mayonnaise"",""29"""
",""Gruyere"",""62"""
",""Pain complet au son"",""180"""
",""Fromage"",""88"""
",""Wrap de Blé Complet"",""171"""
",""Crevettes"",""73"""
",""Fajita"",""131"""
",""Yaourt 0% Fraise"",""59"""
Totaux quotidiens
",""Calories"",""2 364"""
",""Mat."",""60 g"""
",""Fibres"",""24 g"""
",""Gluc."",""254 g"""
",""Sodium"",""2 841 mg"""
",""Protéines"",""82 g"""
",""Eau"",""0 ml"""

Mon alimentation 20210125
Repas,Aliments,Calories
Petit-déjeuner
",""Pain complet au son"",""302"""
",""Confiture Figue"",""49"""
",""Beurre"",""35"""
",""Chocolat"",""59"""
Déjeuner
",""Pomme"",""62"""
",""Carotte"",""19"""
",""Chou"",""98"""
",""Fromage"",""105"""
",""Poulet"",""60"""
",""Mouton"",""133"""
",""Pain complet au son"",""135"""
Snack de l'après-midi
",""Pain complet au son"",""79"""
",""Nutella"",""65"""
Dîner
",""Saumon fumé"",""81"""
",""Gruyere"",""62"""
",""Wrap de Blé Complet"",""342"""
",""Mandarine"",""32"""
",""Crème fraîche"",""60"""
",""Yaourt 0% Fraise"",""59"""
",""Mayonnaise"",""57"""
",""Carotte"",""23"""
Totaux quotidiens
",""Calories"",""1 917"""
",""Mat."",""39 g"""
",""Fibres"",""27 g"""
",""Gluc."",""208 g"""
",""Sodium"",""3 141 mg"""
",""Protéines"",""64 g"""
",""Eau"",""0 ml"""

Mon alimentation 20210126
Repas,Aliments,Calories
Petit-déjeuner
",""Beurre"",""35"""
",""Confiture Figue"",""49"""
",""Pain complet au son"",""290"""
",""Chocolat"",""59"""
Déjeuner
",""Pomme"",""47"""
",""Yaourt 0% Fraise"",""59"""
",""Chou"",""98"""
",""Pain complet au son"",""135"""
",""Fromage"",""123"""
",""Poulet"",""165"""
Dîner
",""Fromage"",""105"""
",""Muesli aux fruits et noix"",""214"""
",""Poire"",""92"""
",""Semoule"",""252"""
",""Mandarine"",""32"""
",""Lait"",""44"""
",""Pain complet au son"",""56"""
",""Merguez"",""208"""
",""Bouillon de Légumes"",""17"""
Totaux quotidiens
",""Calories"",""2 080"""
",""Mat."",""33 g"""
",""Fibres"",""26 g"""
",""Gluc."",""228 g"""
",""Sodium"",""4 820 mg"""
",""Protéines"",""57 g"""
",""Eau"",""0 ml"""

Mon alimentation 20210127
Repas,Aliments,Calories
Petit-déjeuner
",""Pain complet au son"",""248"""
",""Pamplemousse"",""60"""
",""Beurre"",""35"""
",""Sucre"",""32"""
",""Chocolat"",""59"""
",""Confiture Figue"",""49"""
Déjeuner
",""Hachis Parmentier"",""408"""
",""Fromage"",""105"""
",""Pomme"",""78"""
",""Pain complet au son"",""68"""
Snack de l'après-midi
",""Muesli aux fruits et noix"",""214"""
",""Lait"",""46"""
Dîner
",""Mandarine"",""32"""
",""Saumon fumé"",""32"""
",""Fromage"",""88"""
",""Gruyere"",""30"""
",""Quiche Poireaux"",""329"""
",""Pain complet au son"",""56"""
",""Vinaigrette"",""50"""
",""Crème fraîche"",""30"""
",""Wrap de Blé Complet"",""86"""
Totaux quotidiens
",""Calories"",""2 135"""
",""Mat."",""74 g"""
",""Fibres"",""29 g"""
",""Gluc."",""248 g"""
",""Sodium"",""3 144 mg"""
",""Protéines"",""78 g"""
",""Eau"",""0 ml"""

Mon alimentation 20210128
Repas,Aliments,Calories
Petit-déjeuner
",""Beurre"",""35"""
",""Confiture Figue"",""49"""
",""Pain complet au son"",""266"""
",""Pomme"",""67"""
",""Chocolat"",""59"""
Déjeuner
",""Hachis Parmentier"",""408"""
",""Pain complet au son"",""54"""
",""Pomme"",""104"""
",""Fromage"",""140"""
Dîner
",""Mandarine"",""32"""
",""Yaourt 0% Fraise"",""59"""
",""Salade de Chou"",""49"""
",""Brochette de Poisson"",""54"""
",""Brochette de Boeuf"",""108"""
",""Riz gluant blanc, cuit"",""63"""
",""Sushi Saumon"",""144"""
",""Maki Saumon"",""224"""
",""Sauce au caramel, garniture"",""58"""
Totaux quotidiens
",""Calories"",""1 973"""
",""Mat."",""43 g"""
",""Fibres"",""27 g"""
",""Gluc."",""288 g"""
",""Sodium"",""3 444 mg"""
",""Protéines"",""88 g"""
",""Eau"",""0 ml"""

Mon alimentation 20210129
Repas,Aliments,Calories
Petit-déjeuner
",""Orange"",""72"""
",""Confiture Figue"",""49"""
",""Beurre"",""35"""
",""Pain complet au son"",""281"""
",""Chocolat"",""59"""
Déjeuner
",""Pain complet au son"",""68"""
",""Quiche Poireaux"",""482"""
",""Vinaigrette"",""17"""
",""Pomme"",""78"""
",""Hachis Parmentier"",""54"""
",""Comté"",""119"""
Dîner
",""Fromage"",""175"""
",""Pain complet au son"",""113"""
",""Yaourt 0% Fraise"",""59"""
",""Hachis Parmentier"",""272"""
",""Mandarine"",""32"""
Totaux quotidiens
",""Calories"",""1 965"""
",""Mat."",""67 g"""
",""Fibres"",""24 g"""
",""Gluc."",""205 g"""
",""Sodium"",""2 559 mg"""
",""Protéines"",""69 g"""
",""Eau"",""0 ml"""

Mon alimentation 20210130
Repas,Aliments,Calories
Petit-déjeuner
",""Pain complet au son"",""277"""
",""Chocolat"",""59"""
",""Pomme"",""78"""
",""Confiture Figue"",""49"""
",""Beurre"",""35"""
Déjeuner
",""Pomme de Terre Cuite (Pelure à Ne Pas Mangée)"",""185"""
",""Canard"",""250"""
",""crumble"",""432"""
",""tarte aux figues"",""75"""
",""Fromage"",""112"""
",""Pain complet au son"",""72"""
Dîner
",""Muesli aux fruits et noix"",""214"""
",""Vinaigrette"",""50"""
",""Comté"",""119"""
",""Pain complet au son"",""68"""
",""Lait"",""41"""
",""Confiture Figue"",""25"""
",""Yaourt Soja"",""46"""
Totaux quotidiens
",""Calories"",""2 187"""
",""Mat."",""29 g"""
",""Fibres"",""26 g"""
",""Gluc."",""214 g"""
",""Sodium"",""1 931 mg"""
",""Protéines"",""38 g"""
",""Eau"",""0 ml"""

Mon alimentation 20210131
Repas,Aliments,Calories
Petit-déjeuner
",""Confiture Figue"",""49"""
",""Beurre"",""35"""
",""Chocolat"",""59"""
",""Pain complet au son"",""279"""
Déjeuner
",""Sablés Choco Noisette"",""222"""
",""Pain complet au son"",""135"""
",""Chocolat"",""134"""
",""Cake à la banane et noix"",""100"""
",""Fromage"",""105"""
",""Pâté de campagne"",""137"""
",""Pain complet au son"",""68"""
Dîner
",""crumble"",""480"""
",""Quiche Poireaux"",""351"""
",""Pomme"",""67"""
",""Pâté de campagne"",""137"""
",""Vinaigrette"",""50"""
Totaux quotidiens
",""Calories"",""2 408"""
",""Mat."",""69 g"""
",""Fibres"",""24 g"""
",""Gluc."",""207 g"""
",""Sodium"",""1 783 mg"""
",""Protéines"",""45 g"""
",""Eau"",""0 ml"""
